__time,/model_pose/header/stamp,/model_pose/x/effort,/model_pose/x/position,/model_pose/x/velocity,/model_pose/y/effort,/model_pose/y/position,/model_pose/y/velocity,/model_pose/z/effort,/model_pose/z/position,/model_pose/z/velocity,/psm_joint_telemetry/header/stamp,/psm_joint_telemetry/insertion/effort,/psm_joint_telemetry/insertion/position,/psm_joint_telemetry/insertion/velocity,/psm_joint_telemetry/pitch/effort,/psm_joint_telemetry/pitch/position,/psm_joint_telemetry/pitch/velocity,/psm_joint_telemetry/roll/effort,/psm_joint_telemetry/roll/position,/psm_joint_telemetry/roll/velocity,/psm_joint_telemetry/servo1/effort,/psm_joint_telemetry/servo1/position,/psm_joint_telemetry/servo1/velocity,/psm_joint_telemetry/servo2/effort,/psm_joint_telemetry/servo2/position,/psm_joint_telemetry/servo2/velocity,/psm_joint_telemetry/servo3/effort,/psm_joint_telemetry/servo3/position,/psm_joint_telemetry/servo3/velocity,/psm_joint_telemetry/servo4/effort,/psm_joint_telemetry/servo4/position,/psm_joint_telemetry/servo4/velocity
1751971113.426980,1751971113.426910162,0.000000000,0.010125094,0.000000000,0.000000000,0.012163409,0.000000000,0.000000000,0.063365883,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.429014,1751971113.428910017,0.000000000,0.010125094,0.000000000,0.000000000,0.012163409,0.000000000,0.000000000,0.063365883,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.429135,,,,,,,,,,,325.784000000,63.898784637,0.000000000,100.000000000,-2.258946180,-29.891996384,-150.000000000,-2.615782499,-3.422999382,-28.252590179,60.271221161,0.000000000,0.000000000,166.572387695,0.000000000,0.000000000,106.571777344,0.000000000,0.000000000,135.571380615,0.000000000,0.000000000
1751971113.430982,1751971113.430919886,0.000000000,0.010125094,0.000000000,0.000000000,0.012163409,0.000000000,0.000000000,0.063365883,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.431953,,,,,,,,,,,325.787000000,63.898784637,0.000000000,100.000000000,-2.258946180,-29.891996384,-150.000000000,-2.615782499,-3.422999382,-28.252590179,60.271434784,0.000000000,0.000000000,166.569793701,0.000000000,0.000000000,106.573165894,0.000000000,0.000000000,135.566970825,0.000000000,0.000000000
1751971113.432921,1751971113.432865620,0.000000000,0.010125094,0.000000000,0.000000000,0.012163409,0.000000000,0.000000000,0.063365883,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.434831,,,,,,,,,,,325.789000000,63.898784637,0.000000000,100.000000000,-2.258946180,-29.891996384,-150.000000000,-2.615782499,-3.422999382,-28.252590179,60.271579742,0.000000000,0.000000000,166.567932129,0.000000000,0.000000000,106.566947937,0.000000000,0.000000000,135.554000854,0.000000000,0.000000000
1751971113.435022,1751971113.434897423,0.000000000,0.010125094,0.000000000,0.000000000,0.012163409,0.000000000,0.000000000,0.063365883,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.436960,1751971113.436893702,0.000000000,0.010478734,0.000000000,0.000000000,0.012911918,0.000000000,0.000000000,0.065056336,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.437751,,,,,,,,,,,325.792000000,65.312332153,0.000000000,100.000000000,-2.269605160,-29.891996384,-150.000000000,-2.716511965,-3.422999382,-28.252590179,60.278591156,0.000000000,0.000000000,166.573089600,0.000000000,0.000000000,106.559860229,0.000000000,0.000000000,135.560958862,0.000000000,0.000000000
1751971113.438997,1751971113.438898325,0.000000000,0.010478734,0.000000000,0.000000000,0.012911918,0.000000000,0.000000000,0.065056336,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.440538,,,,,,,,,,,325.795000000,65.312332153,0.000000000,100.000000000,-2.269605160,-29.891996384,-150.000000000,-2.716511965,-3.422999382,-24.727060318,60.277824402,0.000000000,0.000000000,166.571365356,0.000000000,0.000000000,106.572807312,0.000000000,0.000000000,135.507965088,0.000000000,0.000000000
1751971113.440887,1751971113.440837860,0.000000000,0.010478734,0.000000000,0.000000000,0.012911918,0.000000000,0.000000000,0.065056336,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.442982,1751971113.442900896,0.000000000,0.010478734,0.000000000,0.000000000,0.012911918,0.000000000,0.000000000,0.065056336,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.443533,,,,,,,,,,,325.798000000,65.312332153,0.000000000,100.000000000,-2.269605160,-29.891996384,-150.000000000,-2.716511965,-3.422999382,-24.727060318,60.262603760,0.000000000,0.000000000,166.585678101,0.000000000,0.000000000,106.571243286,0.000000000,0.000000000,135.535400391,0.000000000,0.000000000
1751971113.444936,1751971113.444850206,0.000000000,0.010478734,0.000000000,0.000000000,0.012911918,0.000000000,0.000000000,0.065056336,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.446275,,,,,,,,,,,325.801000000,65.312332153,0.000000000,100.000000000,-2.269605160,-29.891996384,-150.000000000,-2.716511965,-3.422999382,-24.727060318,60.272361755,0.000000000,0.000000000,166.560668945,0.000000000,0.000000000,106.593872070,0.000000000,0.000000000,135.514801025,0.000000000,0.000000000
1751971113.446958,1751971113.446897030,0.000000000,0.010478734,0.000000000,0.000000000,0.012911918,0.000000000,0.000000000,0.065056336,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.448944,1751971113.448877335,0.000000000,0.010676513,0.000000000,0.000000000,0.013665229,0.000000000,0.000000000,0.066484879,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.449068,,,,,,,,,,,325.804000000,65.312332153,0.000000000,100.000000000,-2.269605160,-29.891996384,-150.000000000,-2.716511965,-3.422999382,-24.727060318,60.268905640,0.000000000,0.000000000,166.557479858,0.000000000,0.000000000,106.594169617,0.000000000,0.000000000,135.482788086,0.000000000,0.000000000
1751971113.450953,1751971113.450895548,0.000000000,0.010676513,0.000000000,0.000000000,0.013665229,0.000000000,0.000000000,0.066484879,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.451893,,,,,,,,,,,325.806000000,65.312332153,0.000000000,100.000000000,-2.269605160,-29.891996384,-150.000000000,-2.716511965,-3.422999382,-24.727060318,60.275157928,0.000000000,0.000000000,166.564361572,0.000000000,0.000000000,106.574867249,0.000000000,0.000000000,135.456130981,0.000000000,0.000000000
1751971113.452945,1751971113.452891588,0.000000000,0.010676513,0.000000000,0.000000000,0.013665229,0.000000000,0.000000000,0.066484879,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.454694,,,,,,,,,,,325.809000000,65.312332153,0.000000000,100.000000000,-2.269605160,-29.891996384,-150.000000000,-2.716511965,-3.422999382,-24.727060318,60.260848999,0.000000000,0.000000000,166.581085205,0.000000000,0.000000000,106.577407837,0.000000000,0.000000000,135.505569458,0.000000000,0.000000000
1751971113.454947,1751971113.454896212,0.000000000,0.010676513,0.000000000,0.000000000,0.013665229,0.000000000,0.000000000,0.066484879,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.456932,1751971113.456888199,0.000000000,0.010676513,0.000000000,0.000000000,0.013665229,0.000000000,0.000000000,0.066484879,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.457600,,,,,,,,,,,325.812000000,68.709281921,0.000000000,100.000000000,-2.280746937,-29.891996384,-150.000000000,-2.903688669,-3.422999382,-24.727060318,60.264423370,0.000000000,0.000000000,166.576690674,0.000000000,0.000000000,106.569290161,0.000000000,0.000000000,135.519012451,0.000000000,0.000000000
1751971113.458949,1751971113.458892584,0.000000000,0.010676513,0.000000000,0.000000000,0.013665229,0.000000000,0.000000000,0.066484879,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.460391,,,,,,,,,,,325.815000000,68.709281921,0.000000000,100.000000000,-2.280746937,-29.891996384,-150.000000000,-2.903688669,-3.422999382,-18.175874710,60.251789093,0.000000000,0.000000000,166.588729858,0.000000000,0.000000000,106.579544067,0.000000000,0.000000000,135.519058228,0.000000000,0.000000000
1751971113.460948,1751971113.460891724,0.000000000,0.010916919,0.000000000,0.000000000,0.014271311,0.000000000,0.000000000,0.067939233,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.462898,1751971113.462848902,0.000000000,0.010916919,0.000000000,0.000000000,0.014271311,0.000000000,0.000000000,0.067939233,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.463264,,,,,,,,,,,325.818000000,68.709281921,0.000000000,100.000000000,-2.280746937,-29.891996384,-150.000000000,-2.903688669,-3.422999382,-18.175874710,60.260196686,0.000000000,0.000000000,166.581298828,0.000000000,0.000000000,106.574707031,0.000000000,0.000000000,135.444976807,0.000000000,0.000000000
1751971113.464956,1751971113.464895964,0.000000000,0.010916919,0.000000000,0.000000000,0.014271311,0.000000000,0.000000000,0.067939233,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.466110,,,,,,,,,,,325.821000000,68.709281921,0.000000000,100.000000000,-2.280746937,-29.891996384,-150.000000000,-2.903688669,-3.422999382,-18.175874710,60.282180786,0.000000000,0.000000000,166.560150146,0.000000000,0.000000000,106.574455261,0.000000000,0.000000000,135.437026978,0.000000000,0.000000000
1751971113.466959,1751971113.466898441,0.000000000,0.010916919,0.000000000,0.000000000,0.014271311,0.000000000,0.000000000,0.067939233,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.468934,,,,,,,,,,,325.824000000,68.709281921,0.000000000,100.000000000,-2.280746937,-29.891996384,-150.000000000,-2.903688669,-3.422999382,-18.175874710,60.267940521,0.000000000,0.000000000,166.577636719,0.000000000,0.000000000,106.578239441,0.000000000,0.000000000,135.464202881,0.000000000,0.000000000
1751971113.468971,1751971113.468900204,0.000000000,0.010916919,0.000000000,0.000000000,0.014271311,0.000000000,0.000000000,0.067939233,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.471014,1751971113.470920563,0.000000000,0.010982278,0.000000000,0.000000000,0.014638044,0.000000000,0.000000000,0.069143368,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.471828,,,,,,,,,,,325.826000000,70.275093079,0.000000000,100.000000000,-2.282156229,-29.891996384,-150.000000000,-2.965767145,-3.422999382,-18.175874710,60.253822327,0.000000000,0.000000000,166.588867188,0.000000000,0.000000000,106.586814880,0.000000000,0.000000000,135.479080200,0.000000000,0.000000000
1751971113.472971,1751971113.472901583,0.000000000,0.010982278,0.000000000,0.000000000,0.014638044,0.000000000,0.000000000,0.069143368,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.474645,,,,,,,,,,,325.829000000,70.275093079,0.000000000,100.000000000,-2.282156229,-29.891996384,-150.000000000,-2.965767145,-3.422999382,-16.003128052,60.250675201,0.000000000,0.000000000,166.595184326,0.000000000,0.000000000,106.585510254,0.000000000,0.000000000,135.470169067,0.000000000,0.000000000
1751971113.474947,1751971113.474896908,0.000000000,0.010982278,0.000000000,0.000000000,0.014638044,0.000000000,0.000000000,0.069143368,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.476893,1751971113.476843119,0.000000000,0.010982278,0.000000000,0.000000000,0.014638044,0.000000000,0.000000000,0.069143368,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.477559,,,,,,,,,,,325.832000000,70.275093079,0.000000000,100.000000000,-2.282156229,-29.891996384,-150.000000000,-2.965767145,-3.422999382,-16.003128052,60.261871338,0.000000000,0.000000000,166.591857910,0.000000000,0.000000000,106.568557739,0.000000000,0.000000000,135.437164307,0.000000000,0.000000000
1751971113.478976,1751971113.478896379,0.000000000,0.010982278,0.000000000,0.000000000,0.014638044,0.000000000,0.000000000,0.069143368,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.480393,,,,,,,,,,,325.835000000,70.275093079,0.000000000,100.000000000,-2.282156229,-29.891996384,-150.000000000,-2.965767145,-3.422999382,-16.003128052,60.272045135,0.000000000,0.000000000,166.594345093,0.000000000,0.000000000,106.564926147,0.000000000,0.000000000,135.468475342,0.000000000,0.000000000
1751971113.480992,1751971113.480911732,0.000000000,0.010982278,0.000000000,0.000000000,0.014638044,0.000000000,0.000000000,0.069143368,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.482970,1751971113.482900381,0.000000000,0.010900633,0.000000000,0.000000000,0.015024726,0.000000000,0.000000000,0.070505707,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.483258,,,,,,,,,,,325.838000000,70.275093079,0.000000000,100.000000000,-2.282156229,-29.891996384,-150.000000000,-2.965767145,-3.422999382,-16.003128052,60.274040222,0.000000000,0.000000000,166.593200684,0.000000000,0.000000000,106.560729980,0.000000000,0.000000000,135.492523193,0.000000000,0.000000000
1751971113.484976,1751971113.484915495,0.000000000,0.010900633,0.000000000,0.000000000,0.015024726,0.000000000,0.000000000,0.070505707,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.486057,,,,,,,,,,,325.841000000,70.275093079,0.000000000,100.000000000,-2.282156229,-29.891996384,-150.000000000,-2.965767145,-3.422999382,-16.003128052,60.262229919,0.000000000,0.000000000,166.606445313,0.000000000,0.000000000,106.561599731,0.000000000,0.000000000,135.482208252,0.000000000,0.000000000
1751971113.486965,1751971113.486896276,0.000000000,0.010900633,0.000000000,0.000000000,0.015024726,0.000000000,0.000000000,0.070505707,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.488939,1751971113.488895178,0.000000000,0.010900633,0.000000000,0.000000000,0.015024726,0.000000000,0.000000000,0.070505707,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.488954,,,,,,,,,,,325.843000000,70.275093079,0.000000000,100.000000000,-2.282156229,-29.891996384,-150.000000000,-2.965767145,-3.422999382,-16.003128052,60.267581940,0.000000000,0.000000000,166.593490601,0.000000000,0.000000000,106.554962158,0.000000000,0.000000000,135.513870239,0.000000000,0.000000000
1751971113.490986,1751971113.490899324,0.000000000,0.010900633,0.000000000,0.000000000,0.015024726,0.000000000,0.000000000,0.070505707,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.491844,,,,,,,,,,,325.846000000,72.908302307,0.000000000,100.000000000,-2.197177172,-29.891996384,-150.000000000,-3.007438898,-3.422999382,-16.003128052,60.270553589,0.000000000,0.000000000,166.584426880,0.000000000,0.000000000,106.558578491,0.000000000,0.000000000,135.492996216,0.000000000,0.000000000
1751971113.492947,1751971113.492891788,0.000000000,0.010900508,0.000000000,0.000000000,0.015276612,0.000000000,0.000000000,0.071563256,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.494632,,,,,,,,,,,325.849000000,72.908302307,0.000000000,100.000000000,-2.197177172,-29.891996384,-150.000000000,-3.007438898,-3.422999382,-14.544616699,60.276359558,0.000000000,0.000000000,166.584014893,0.000000000,0.000000000,106.564193726,0.000000000,0.000000000,135.602935791,0.000000000,0.000000000
1751971113.494941,1751971113.494890690,0.000000000,0.010900508,0.000000000,0.000000000,0.015276612,0.000000000,0.000000000,0.071563256,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.496943,1751971113.496892214,0.000000000,0.010900508,0.000000000,0.000000000,0.015276612,0.000000000,0.000000000,0.071563256,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.497534,,,,,,,,,,,325.852000000,72.908302307,0.000000000,100.000000000,-2.197177172,-29.891996384,-150.000000000,-3.007438898,-3.422999382,-14.544616699,60.296955109,0.000000000,0.000000000,166.568389893,0.000000000,0.000000000,106.558944702,0.000000000,0.000000000,135.504165649,0.000000000,0.000000000
1751971113.498944,1751971113.498892307,0.000000000,0.010900508,0.000000000,0.000000000,0.015276612,0.000000000,0.000000000,0.071563256,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.500339,,,,,,,,,,,325.855000000,72.908302307,0.000000000,100.000000000,-2.197177172,-29.891996384,-150.000000000,-3.007438898,-3.422999382,-14.544616699,60.261219025,0.000000000,0.000000000,166.595458984,0.000000000,0.000000000,106.571197510,0.000000000,0.000000000,135.577239990,0.000000000,0.000000000
1751971113.500959,1751971113.500902414,0.000000000,0.010900508,0.000000000,0.000000000,0.015276612,0.000000000,0.000000000,0.071563256,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.502949,1751971113.502893209,0.000000000,0.010755685,0.000000000,0.000000000,0.015416780,0.000000000,0.000000000,0.072490938,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.503038,,,,,,,,,,,325.858000000,72.908302307,0.000000000,100.000000000,-2.197177172,-29.891996384,-150.000000000,-3.007438898,-3.422999382,-14.544616699,60.264293671,0.000000000,0.000000000,166.594192505,0.000000000,0.000000000,106.566375732,0.000000000,0.000000000,135.590408325,0.000000000,0.000000000
1751971113.504949,1751971113.504893064,0.000000000,0.010755685,0.000000000,0.000000000,0.015416780,0.000000000,0.000000000,0.072490938,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.505935,,,,,,,,,,,325.861000000,74.888572693,0.000000000,100.000000000,-2.109891176,-29.891996384,-150.000000000,-3.001579762,-3.422999382,-14.544616699,60.266384125,0.000000000,0.000000000,166.585708618,0.000000000,0.000000000,106.570930481,0.000000000,0.000000000,135.576217651,0.000000000,0.000000000
1751971113.506945,1751971113.506891966,0.000000000,0.010755685,0.000000000,0.000000000,0.015416780,0.000000000,0.000000000,0.072490938,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.508735,,,,,,,,,,,325.863000000,74.888572693,0.000000000,100.000000000,-2.109891176,-29.891996384,-150.000000000,-3.001579762,-3.422999382,-14.749687195,60.269771576,0.000000000,0.000000000,166.579315186,0.000000000,0.000000000,106.578788757,0.000000000,0.000000000,135.575561523,0.000000000,0.000000000
1751971113.508987,1751971113.508919477,0.000000000,0.010755685,0.000000000,0.000000000,0.015416780,0.000000000,0.000000000,0.072490938,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.510986,1751971113.510914803,0.000000000,0.010755685,0.000000000,0.000000000,0.015416780,0.000000000,0.000000000,0.072490938,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.511571,,,,,,,,,,,325.866000000,74.888572693,0.000000000,100.000000000,-2.109891176,-29.891996384,-150.000000000,-3.001579762,-3.422999382,-14.749687195,60.270366669,0.000000000,0.000000000,166.574890137,0.000000000,0.000000000,106.571044922,0.000000000,0.000000000,135.560272217,0.000000000,0.000000000
1751971113.512966,1751971113.512899876,0.000000000,0.010755685,0.000000000,0.000000000,0.015416780,0.000000000,0.000000000,0.072490938,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.514361,,,,,,,,,,,325.869000000,74.888572693,0.000000000,100.000000000,-2.109891176,-29.891996384,-150.000000000,-3.001579762,-3.422999382,-14.749687195,60.269500732,0.000000000,0.000000000,166.566284180,0.000000000,0.000000000,106.581230164,0.000000000,0.000000000,135.620956421,0.000000000,0.000000000
1751971113.514983,1751971113.514917850,0.000000000,0.010624385,0.000000000,0.000000000,0.015473295,0.000000000,0.000000000,0.073838778,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.516982,1751971113.516919374,0.000000000,0.010624385,0.000000000,0.000000000,0.015473295,0.000000000,0.000000000,0.073838778,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.517174,,,,,,,,,,,325.872000000,74.888572693,0.000000000,100.000000000,-2.109891176,-29.891996384,-150.000000000,-3.001579762,-3.422999382,-14.749687195,60.275596619,0.000000000,0.000000000,166.570785522,0.000000000,0.000000000,106.565429688,0.000000000,0.000000000,135.598495483,0.000000000,0.000000000
1751971113.518951,1751971113.518894196,0.000000000,0.010624385,0.000000000,0.000000000,0.015473295,0.000000000,0.000000000,0.073838778,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.520020,,,,,,,,,,,325.875000000,76.187042236,0.000000000,100.000000000,-2.046969652,-29.891996384,-150.000000000,-2.958841085,-3.422999382,-14.749687195,60.272907257,0.000000000,0.000000000,166.566604614,0.000000000,0.000000000,106.562194824,0.000000000,0.000000000,135.585037231,0.000000000,0.000000000
1751971113.520928,1751971113.520863533,0.000000000,0.010624385,0.000000000,0.000000000,0.015473295,0.000000000,0.000000000,0.073838778,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.522874,,,,,,,,,,,325.877000000,76.187042236,0.000000000,100.000000000,-2.046969652,-29.891996384,-150.000000000,-2.958841085,-3.422999382,-16.245540619,60.274810791,0.000000000,0.000000000,166.568237305,0.000000000,0.000000000,106.558273315,0.000000000,0.000000000,135.597412109,0.000000000,0.000000000
1751971113.523001,1751971113.522929668,0.000000000,0.010624385,0.000000000,0.000000000,0.015473295,0.000000000,0.000000000,0.073838778,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.524951,1751971113.524891853,0.000000000,0.010438988,0.000000000,0.000000000,0.015404856,0.000000000,0.000000000,0.074815776,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.525809,,,,,,,,,,,325.880000000,76.187042236,0.000000000,100.000000000,-2.046969652,-29.891996384,-150.000000000,-2.958841085,-3.422999382,-16.245540619,60.275077820,0.000000000,0.000000000,166.567825317,0.000000000,0.000000000,106.562713623,0.000000000,0.000000000,135.585968018,0.000000000,0.000000000
1751971113.526949,1751971113.526901960,0.000000000,0.010438988,0.000000000,0.000000000,0.015404856,0.000000000,0.000000000,0.074815776,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.528488,,,,,,,,,,,325.883000000,77.095283508,0.000000000,100.000000000,-1.985788465,-29.891996384,-150.000000000,-2.908703804,-3.422999382,-16.245540619,60.275459290,0.000000000,0.000000000,166.567260742,0.000000000,0.000000000,106.570724487,0.000000000,0.000000000,135.428085327,0.000000000,0.000000000
1751971113.528954,1751971113.528895140,0.000000000,0.010438988,0.000000000,0.000000000,0.015404856,0.000000000,0.000000000,0.074815776,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.530933,1751971113.530840397,0.000000000,0.010438988,0.000000000,0.000000000,0.015404856,0.000000000,0.000000000,0.074815776,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.531372,,,,,,,,,,,325.886000000,77.095283508,0.000000000,100.000000000,-1.985788465,-29.891996384,-150.000000000,-2.908703804,-3.422999382,-18.000345230,60.271701813,0.000000000,0.000000000,166.563415527,0.000000000,0.000000000,106.582267761,0.000000000,0.000000000,135.456146240,0.000000000,0.000000000
1751971113.532962,1751971113.532901287,0.000000000,0.010438988,0.000000000,0.000000000,0.015404856,0.000000000,0.000000000,0.074815776,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.534235,,,,,,,,,,,325.889000000,77.095283508,0.000000000,100.000000000,-1.985788465,-29.891996384,-150.000000000,-2.908703804,-3.422999382,-18.000345230,60.263298035,0.000000000,0.000000000,166.554595947,0.000000000,0.000000000,106.582489014,0.000000000,0.000000000,135.512619019,0.000000000,0.000000000
1751971113.534929,1751971113.534857988,0.000000000,0.010438988,0.000000000,0.000000000,0.015404856,0.000000000,0.000000000,0.074815776,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.536937,,,,,,,,,,,325.892000000,77.095283508,0.000000000,100.000000000,-1.985788465,-29.891996384,-150.000000000,-2.908703804,-3.422999382,-18.000345230,60.271072388,0.000000000,0.000000000,166.562271118,0.000000000,0.000000000,106.566360474,0.000000000,0.000000000,135.514389038,0.000000000,0.000000000
1751971113.536984,1751971113.536939383,0.000000000,0.010044667,0.000000000,0.000000000,0.015216971,0.000000000,0.000000000,0.075879082,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.538949,1751971113.538891792,0.000000000,0.010044667,0.000000000,0.000000000,0.015216971,0.000000000,0.000000000,0.075879082,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.539901,,,,,,,,,,,325.895000000,78.039009094,0.000000000,100.000000000,-1.885203958,-29.891996384,-150.000000000,-2.834952354,-3.422999382,-18.000345230,60.277320862,0.000000000,0.000000000,166.568450928,0.000000000,0.000000000,106.552696228,0.000000000,0.000000000,135.493331909,0.000000000,0.000000000
1751971113.540999,1751971113.540925264,0.000000000,0.010044667,0.000000000,0.000000000,0.015216971,0.000000000,0.000000000,0.075879082,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.543019,1751971113.542939186,0.000000000,0.010044667,0.000000000,0.000000000,0.015216971,0.000000000,0.000000000,0.075879082,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.543034,,,,,,,,,,,325.897000000,78.039009094,0.000000000,100.000000000,-1.885203958,-29.891996384,-150.000000000,-2.834952354,-3.422999382,-20.581645966,60.278789520,0.000000000,0.000000000,166.569885254,0.000000000,0.000000000,106.549720764,0.000000000,0.000000000,135.514892578,0.000000000,0.000000000
1751971113.544996,1751971113.544912577,0.000000000,0.010044667,0.000000000,0.000000000,0.015216971,0.000000000,0.000000000,0.075879082,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.545868,,,,,,,,,,,325.900000000,78.039009094,0.000000000,100.000000000,-1.885203958,-29.891996384,-150.000000000,-2.834952354,-3.422999382,-20.581645966,60.275871277,0.000000000,0.000000000,166.566955566,0.000000000,0.000000000,106.552024841,0.000000000,0.000000000,135.505462646,0.000000000,0.000000000
1751971113.546976,1751971113.546898127,0.000000000,0.009843858,0.000000000,0.000000000,0.015020205,0.000000000,0.000000000,0.076793512,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.548793,,,,,,,,,,,325.903000000,78.039009094,0.000000000,100.000000000,-1.885203958,-29.891996384,-150.000000000,-2.834952354,-3.422999382,-20.581645966,60.285030365,0.000000000,0.000000000,166.576049805,0.000000000,0.000000000,106.558578491,0.000000000,0.000000000,135.508819580,0.000000000,0.000000000
1751971113.548955,1751971113.548897743,0.000000000,0.009843858,0.000000000,0.000000000,0.015020205,0.000000000,0.000000000,0.076793512,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.550964,1751971113.550895691,0.000000000,0.009843858,0.000000000,0.000000000,0.015020205,0.000000000,0.000000000,0.076793512,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.551728,,,,,,,,,,,325.906000000,78.865402222,0.000000000,100.000000000,-1.826171279,-29.891996384,-150.000000000,-2.766721964,-3.422999382,-20.581645966,60.281486511,0.000000000,0.000000000,166.572494507,0.000000000,0.000000000,106.571578979,0.000000000,0.000000000,135.521392822,0.000000000,0.000000000
1751971113.552980,1751971113.552911043,0.000000000,0.009843858,0.000000000,0.000000000,0.015020205,0.000000000,0.000000000,0.076793512,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.554601,,,,,,,,,,,325.909000000,78.865402222,0.000000000,100.000000000,-1.826171279,-29.891996384,-150.000000000,-2.766721964,-3.422999382,-22.969709396,60.266513824,0.000000000,0.000000000,166.584899902,0.000000000,0.000000000,106.575256348,0.000000000,0.000000000,135.585876465,0.000000000,0.000000000
1751971113.554930,1751971113.554854631,0.000000000,0.009843858,0.000000000,0.000000000,0.015020205,0.000000000,0.000000000,0.076793512,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.557026,1751971113.556935310,0.000000000,0.009843858,0.000000000,0.000000000,0.015020205,0.000000000,0.000000000,0.076793512,0.000000000,,,,,,,,,,,,,,,,,,,,,,
1751971113.557602,,,,,,,,,,,325.912000000,78.865402222,0.000000000,100.000000000,-1.826171279,-29.891996384,-150.000000000,-2.766721964,-3.422999382,-22.969709396,60.263645172,0.000000000,0.000000000,166.579284668,0.000000000,0.000000000,106.577407837,0.000000000,0.000000000,135.598175049,0.000000000,0.000000000
1751971113.558898,1751971113.558842182,0.000000000,0.009433176,0.000000000,0.000000000,0.014644146,0.000000000,0.000000000,0.077829316,0.000000000,,,,,,,,,,,,,,,,,,,,,,
